id,categoria_id,codigo,patologia
10215,1774,X065,Exposição a combustão de outro tipo de roupa ou de acessórios - áreas de comércio e de serviços
10216,1774,X066,Exposição a combustão de outro tipo de roupa ou de acessórios - áreas industriais e em construção
10217,1774,X067,Exposição a combustão de outro tipo de roupa ou de acessórios - fazenda
10218,1774,X068,Exposição a combustão de outro tipo de roupa ou de acessórios - outros locais especificados
10219,1774,X069,Exposição a combustão de outro tipo de roupa ou de acessórios - local não especificado
10220,1775,X080,"Exposição a outro tipo especificado de fumaça, fogo ou chamas - residência"
10221,1775,X081,"Exposição a outro tipo especificado de fumaça, fogo ou chamas - habitação coletiva"
10222,1775,X082,"Exposição a outro tipo especificado de fumaça, fogo ou chamas - escolas, outras instituições e áreas de administração pública"
10223,1775,X083,"Exposição a outro tipo especificado de fumaça, fogo ou chamas - área para a prática de esportes e atletismo"
10224,1775,X084,"Exposição a outro tipo especificado de fumaça, fogo ou chamas - rua e estrada"
10225,1775,X085,"Exposição a outro tipo especificado de fumaça, fogo ou chamas - áreas de comércio e de serviços"
10226,1775,X086,"Exposição a outro tipo especificado de fumaça, fogo ou chamas - áreas industriais e em construção"
10227,1775,X087,"Exposição a outro tipo especificado de fumaça, fogo ou chamas - fazenda"
10228,1775,X088,"Exposição a outro tipo especificado de fumaça, fogo ou chamas - outros locais especificados"
10229,1775,X089,"Exposição a outro tipo especificado de fumaça, fogo ou chamas - local não especificado"
10230,1776,X090,"Exposição a tipo não especificado de fumaça, fogo ou chamas - residência"
10231,1776,X091,"Exposição a tipo não especificado de fumaça, fogo ou chamas - habitação coletiva"
10232,1776,X092,"Exposição a tipo não especificado de fumaça, fogo ou chamas - escolas, outras instituições e áreas de administração pública"
10233,1776,X093,"Exposição a tipo não especificado de fumaça, fogo ou chamas - área para a prática de esportes e atletismo"
10234,1776,X094,"Exposição a tipo não especificado de fumaça, fogo ou chamas - rua e estrada"
10235,1776,X095,"Exposição a tipo não especificado de fumaça, fogo ou chamas - áreas de comércio e de serviços"
10236,1776,X096,"Exposição a tipo não especificado de fumaça, fogo ou chamas - áreas industriais e em construção"
10237,1776,X097,"Exposição a tipo não especificado de fumaça, fogo ou chamas - fazenda"
10238,1776,X098,"Exposição a tipo não especificado de fumaça, fogo ou chamas - outros locais especificados"
10239,1776,X099,"Exposição a tipo não especificado de fumaça, fogo ou chamas - local não especificado"
10240,1777,X100,"Contato com bebidas, alimentos, gordura e óleo de cozinha quentes - residência"
10241,1777,X101,"Contato com bebidas, alimentos, gordura e óleo de cozinha quentes - habitação coletiva"
10242,1777,X102,"Contato com bebidas, alimentos, gordura e óleo de cozinha quentes - escolas, outras instituições e áreas de administração pública"
10243,1777,X103,"Contato com bebidas, alimentos, gordura e óleo de cozinha quentes - área para a prática de esportes e atletismo"
10244,1777,X104,"Contato com bebidas, alimentos, gordura e óleo de cozinha quentes - rua e estrada"
10245,1777,X105,"Contato com bebidas, alimentos, gordura e óleo de cozinha quentes - áreas de comércio e de serviços"
10246,1777,X106,"Contato com bebidas, alimentos, gordura e óleo de cozinha quentes - áreas industriais e em construção"
10247,1777,X107,"Contato com bebidas, alimentos, gordura e óleo de cozinha quentes - fazenda"
10248,1777,X108,"Contato com bebidas, alimentos, gordura e óleo de cozinha quentes - outros locais especificados"
10249,1777,X109,"Contato com bebidas, alimentos, gordura e óleo de cozinha quentes - local não especificado"
10250,1778,X110,Contato com água corrente quente de torneira - residência
10251,1778,X111,Contato com água corrente quente de torneira - habitação coletiva
10252,1778,X112,"Contato com água corrente quente de torneira - escolas, outras instituições e áreas de administração pública"
10253,1778,X113,Contato com água corrente quente de torneira - área para a prática de esportes e atletismo
10254,1778,X114,Contato com água corrente quente de torneira - rua e estrada
10255,1778,X115,Contato com água corrente quente de torneira - áreas de comércio e de serviços
10256,1778,X116,Contato com água corrente quente de torneira - áreas industriais e em construção
10257,1778,X117,Contato com água corrente quente de torneira - fazenda
10258,1778,X118,Contato com água corrente quente de torneira - outros locais especificados
10259,1778,X119,Contato com água corrente quente de torneira - local não especificado
10260,1779,X120,Contato com outros líquidos quentes - residência
10261,1779,X121,Contato com outros líquidos quentes - habitação coletiva
10262,1779,X122,"Contato com outros líquidos quentes - escolas, outras instituições e áreas de administração pública"
10263,1779,X123,Contato com outros líquidos quentes - área para a prática de esportes e atletismo
10264,1779,X124,Contato com outros líquidos quentes - rua e estrada
10265,1779,X125,Contato com outros líquidos quentes - áreas de comércio e de serviços
10266,1779,X126,Contato com outros líquidos quentes - áreas industriais e em construção
10267,1779,X127,Contato com outros líquidos quentes - fazenda
10268,1779,X128,Contato com outros líquidos quentes - outros locais especificados
10269,1779,X129,Contato com outros líquidos quentes - local não especificado
10270,1780,X130,Contato com vapor d'água e com vapores quentes - residência
10271,1780,X131,Contato com vapor d'água e com vapores quentes - habitação coletiva
10272,1780,X132,"Contato com vapor d'água e com vapores quentes - escolas, outras instituições e áreas de administração pública"
10273,1780,X133,Contato com vapor d'água e com vapores quentes - área para a prática de esportes e atletismo
10274,1780,X134,Contato com vapor d'água e com vapores quentes - rua e estrada
10275,1780,X135,Contato com vapor d'água e com vapores quentes - áreas de comércio e de serviços
10276,1780,X136,Contato com vapor d'água e com vapores quentes - áreas industriais e em construção
10277,1780,X137,Contato com vapor d'água e com vapores quentes - fazenda
10278,1780,X138,Contato com vapor d'água e com vapores quentes - outros locais especificados
10279,1780,X139,Contato com vapor d'água e com vapores quentes - local não especificado
10280,1781,X140,Contato com ar e gases quentes - residência
10281,1781,X141,Contato com ar e gases quentes - habitação coletiva
10282,1781,X142,"Contato com ar e gases quentes - escolas, outras instituições e áreas de administração pública"
10283,1781,X143,Contato com ar e gases quentes - área para a prática de esportes e atletismo
10284,1781,X144,Contato com ar e gases quentes - rua e estrada
10285,1781,X145,Contato com ar e gases quentes - áreas de comércio e de serviços
10286,1781,X146,Contato com ar e gases quentes - áreas industriais e em construção
10287,1781,X147,Contato com ar e gases quentes - fazenda
10288,1781,X148,Contato com ar e gases quentes - outros locais especificados
10289,1781,X149,Contato com ar e gases quentes - local não especificado
10290,1782,X150,Contato com aparelhos domésticos quentes - residência
10291,1782,X151,Contato com aparelhos domésticos quentes - habitação coletiva
10292,1782,X152,"Contato com aparelhos domésticos quentes - escolas, outras instituições e áreas de administração pública"
10293,1782,X153,Contato com aparelhos domésticos quentes - área para a prática de esportes e atletismo
10294,1782,X154,Contato com aparelhos domésticos quentes - rua e estrada
10295,1782,X155,Contato com aparelhos domésticos quentes - áreas de comércio e de serviços
10296,1782,X156,Contato com aparelhos domésticos quentes - áreas industriais e em construção
10297,1782,X157,Contato com aparelhos domésticos quentes - fazenda
10298,1782,X158,Contato com aparelhos domésticos quentes - outros locais especificados
10299,1782,X159,Contato com aparelhos domésticos quentes - local não especificado
10300,1783,X160,"Contato com aquecedores, radiadores e tubulação - residência"
10301,1783,X161,"Contato com aquecedores, radiadores e tubulação - habitação coletiva"
10302,1783,X162,"Contato com aquecedores, radiadores e tubulação - escolas, outras instituições e áreas de administração pública"
10303,1783,X163,"Contato com aquecedores, radiadores e tubulação - área para a prática de esportes e atletismo"
10304,1783,X164,"Contato com aquecedores, radiadores e tubulação - rua e estrada"
10305,1783,X165,"Contato com aquecedores, radiadores e tubulação - áreas de comércio e de serviços"
10306,1783,X166,"Contato com aquecedores, radiadores e tubulação - áreas industriais e em construção"
10307,1783,X167,"Contato com aquecedores, radiadores e tubulação - fazenda"
10308,1783,X168,"Contato com aquecedores, radiadores e tubulação - outros locais especificados"
10309,1783,X169,"Contato com aquecedores, radiadores e tubulação - local não especificado"
10310,1784,X170,"Contato com motores, máquinas e ferramentas quentes - residência"
10311,1784,X171,"Contato com motores, máquinas e ferramentas quentes - habitação coletiva"
10312,1784,X172,"Contato com motores, máquinas e ferramentas quentes - escolas, outras instituições e áreas de administração pública"
10313,1784,X173,"Contato com motores, máquinas e ferramentas quentes - área para a prática de esportes e atletismo"
10314,1784,X174,"Contato com motores, máquinas e ferramentas quentes - rua e estrada"
10315,1784,X175,"Contato com motores, máquinas e ferramentas quentes - áreas de comércio e de serviços"
10316,1784,X176,"Contato com motores, máquinas e ferramentas quentes - áreas industriais e em construção"
10317,1784,X177,"Contato com motores, máquinas e ferramentas quentes - fazenda"
10318,1784,X178,"Contato com motores, máquinas e ferramentas quentes - outros locais especificados"
10319,1784,X179,"Contato com motores, máquinas e ferramentas quentes - local não especificado"
10320,1785,X180,Contato com outros metais quentes - residência
10321,1785,X181,Contato com outros metais quentes - habitação coletiva
10322,1785,X182,"Contato com outros metais quentes - escolas, outras instituições e áreas de administração pública"
10323,1785,X183,Contato com outros metais quentes - área para a prática de esportes e atletismo
10324,1785,X184,Contato com outros metais quentes - rua e estrada
10325,1785,X185,Contato com outros metais quentes - áreas de comércio e de serviços
10326,1785,X186,Contato com outros metais quentes - áreas industriais e em construção
10327,1785,X187,Contato com outros metais quentes - fazenda
10328,1785,X188,Contato com outros metais quentes - outros locais especificados
10329,1785,X189,Contato com outros metais quentes - local não especificado
10330,1786,X190,Contato com outras fontes de calor ou com substâncias quentes não especificados - residência
10331,1786,X191,Contato com outras fontes de calor ou com substâncias quentes não especificados - habitação coletiva
10332,1786,X192,"Contato com outras fontes de calor ou com substâncias quentes não especificados - escolas, outras instituições e áreas de administração pública"
10333,1786,X193,Contato com outras fontes de calor ou com substâncias quentes não especificados - área para a prática de esportes e atletismo
10334,1786,X194,Contato com outras fontes de calor ou com substâncias quentes não especificados - rua e estrada
10335,1786,X195,Contato com outras fontes de calor ou com substâncias quentes não especificados - áreas de comércio e de serviços
10336,1786,X196,Contato com outras fontes de calor ou com substâncias quentes não especificados - áreas industriais e em construção
10337,1786,X197,Contato com outras fontes de calor ou com substâncias quentes não especificados - fazenda
10338,1786,X198,Contato com outras fontes de calor ou com substâncias quentes não especificados - outros locais especificados
10339,1786,X199,Contato com outras fontes de calor ou com substâncias quentes não especificados - local não especificado
10340,1787,X200,Contato com serpentes e lagartos venenosos - residência
10341,1787,X201,Contato com serpentes e lagartos venenosos - habitação coletiva
10342,1787,X202,"Contato com serpentes e lagartos venenosos - escolas, outras instituições e áreas de administração pública"
10343,1787,X203,Contato com serpentes e lagartos venenosos - área para a prática de esportes e atletismo
10344,1787,X204,Contato com serpentes e lagartos venenosos - rua e estrada
10345,1787,X205,Contato com serpentes e lagartos venenosos - áreas de comércio e de serviços
10346,1787,X206,Contato com serpentes e lagartos venenosos - áreas industriais e em construção
10347,1787,X207,Contato com serpentes e lagartos venenosos - fazenda
10348,1787,X208,Contato com serpentes e lagartos venenosos - outros locais especificados
10349,1787,X209,Contato com serpentes e lagartos venenosos - local não especificado
10350,1788,X210,Contato com aranhas venenosas - residência
10351,1788,X211,Contato com aranhas venenosas - habitação coletiva
10352,1788,X212,"Contato com aranhas venenosas - escolas, outras instituições e áreas de administração pública"
10353,1788,X213,Contato com aranhas venenosas - área para a prática de esportes e atletismo
10354,1788,X214,Contato com aranhas venenosas - rua e estrada
10355,1788,X215,Contato com aranhas venenosas - áreas de comércio e de serviços
10356,1788,X216,Contato com aranhas venenosas - áreas industriais e em construção
10357,1788,X217,Contato com aranhas venenosas - fazenda
10358,1788,X218,Contato com aranhas venenosas - outros locais especificados
10359,1788,X219,Contato com aranhas venenosas - local não especificado
10360,1789,X220,Contato com escorpiões - residência
10361,1789,X221,Contato com escorpiões - habitação coletiva
10362,1789,X222,"Contato com escorpiões - escolas, outras instituições e áreas de administração pública"
10363,1789,X223,Contato com escorpiões - área para a prática de esportes e atletismo
10364,1789,X224,Contato com escorpiões - rua e estrada
10365,1789,X225,Contato com escorpiões - áreas de comércio e de serviços
10366,1789,X226,Contato com escorpiões - áreas industriais e em construção
10367,1789,X227,Contato com escorpiões - fazenda
10368,1789,X228,Contato com escorpiões - outros locais especificados
10369,1789,X229,Contato com escorpiões - local não especificado
10370,1790,X230,"Contato com abelhas, vespas e vespões - residência"
10371,1790,X231,"Contato com abelhas, vespas e vespões - habitação coletiva"
10372,1790,X232,"Contato com abelhas, vespas e vespões - escolas, outras instituições e áreas de administração pública"
10373,1790,X233,"Contato com abelhas, vespas e vespões - área para a prática de esportes e atletismo"
10374,1790,X234,"Contato com abelhas, vespas e vespões - rua e estrada"
10375,1790,X235,"Contato com abelhas, vespas e vespões - áreas de comércio e de serviços"
10376,1790,X236,"Contato com abelhas, vespas e vespões - áreas industriais e em construção"
10377,1790,X237,"Contato com abelhas, vespas e vespões - fazenda"
10378,1790,X238,"Contato com abelhas, vespas e vespões - outros locais especificados"
10379,1790,X239,"Contato com abelhas, vespas e vespões - local não especificado"
10380,1791,X240,Contato com centopéias e miriápodes venenosas (tropicais) - residência
10381,1791,X241,Contato com centopéias e miriápodes venenosas (tropicais) - habitação coletiva
10382,1791,X242,"Contato com centopéias e miriápodes venenosas (tropicais) - escolas, outras instituições e áreas de administração pública"
10383,1791,X243,Contato com centopéias e miriápodes venenosas (tropicais) - área para a prática de esportes e atletismo
10384,1791,X244,Contato com centopéias e miriápodes venenosas (tropicais) - rua e estrada
10385,1791,X245,Contato com centopéias e miriápodes venenosas (tropicais) - áreas de comércio e de serviços
10386,1791,X246,Contato com centopéias e miriápodes venenosas (tropicais) - áreas industriais e em construção
10387,1791,X247,Contato com centopéias e miriápodes venenosas (tropicais) - fazenda
10388,1791,X248,Contato com centopéias e miriápodes venenosas (tropicais) - outros locais especificados
10389,1791,X249,Contato com centopéias e miriápodes venenosas (tropicais) - local não especificado
10390,1792,X250,Contato com outros artrópodes venenosos - residência
10391,1792,X251,Contato com outros artrópodes venenosos - habitação coletiva
10392,1792,X252,"Contato com outros artrópodes venenosos - escolas, outras instituições e áreas de administração pública"
10393,1792,X253,Contato com outros artrópodes venenosos - área para a prática de esportes e atletismo
10394,1792,X254,Contato com outros artrópodes venenosos - rua e estrada
10395,1792,X255,Contato com outros artrópodes venenosos - áreas de comércio e de serviços
10396,1792,X256,Contato com outros artrópodes venenosos - áreas industriais e em construção
10397,1792,X257,Contato com outros artrópodes venenosos - fazenda
10398,1792,X258,Contato com outros artrópodes venenosos - outros locais especificados
10399,1792,X259,Contato com outros artrópodes venenosos - local não especificado
10400,1793,X260,Contato com animais e plantas marinhos venenosos - residência
10401,1793,X261,Contato com animais e plantas marinhos venenosos - habitação coletiva
10402,1793,X262,"Contato com animais e plantas marinhos venenosos - escolas, outras instituições e áreas de administração pública"
10403,1793,X263,Contato com animais e plantas marinhos venenosos - área para a prática de esportes e atletismo
10404,1793,X264,Contato com animais e plantas marinhos venenosos - rua e estrada
10405,1793,X265,Contato com animais e plantas marinhos venenosos - áreas de comércio e de serviços
10406,1793,X266,Contato com animais e plantas marinhos venenosos - áreas industriais e em construção
10407,1793,X267,Contato com animais e plantas marinhos venenosos - fazenda
10408,1793,X268,Contato com animais e plantas marinhos venenosos - outros locais especificados
10409,1793,X269,Contato com animais e plantas marinhos venenosos - local não especificado
10410,1794,X270,Contato com outros animais venenosos especificados - residência
10411,1794,X271,Contato com outros animais venenosos especificados - habitação coletiva
10412,1794,X272,"Contato com outros animais venenosos especificados - escolas, outras instituições e áreas de administração pública"
10413,1794,X273,Contato com outros animais venenosos especificados - área para a prática de esportes e atletismo
10414,1794,X274,Contato com outros animais venenosos especificados - rua e estrada
10415,1794,X275,Contato com outros animais venenosos especificados - áreas de comércio e de serviços
10416,1794,X276,Contato com outros animais venenosos especificados - áreas industriais e em construção
10417,1794,X277,Contato com outros animais venenosos especificados - fazenda
10418,1794,X278,Contato com outros animais venenosos especificados - outros locais especificados
10419,1794,X279,Contato com outros animais venenosos especificados - local não especificado
10420,1795,X280,Contato com outras plantas venenosas especificadas - residência
10421,1795,X281,Contato com outras plantas venenosas especificadas - habitação coletiva
10422,1795,X282,"Contato com outras plantas venenosas especificadas - escolas, outras instituições e áreas de administração pública"
10423,1795,X283,Contato com outras plantas venenosas especificadas - área para a prática de esportes e atletismo
10424,1795,X284,Contato com outras plantas venenosas especificadas - rua e estrada
10425,1795,X285,Contato com outras plantas venenosas especificadas - áreas de comércio e de serviços
10426,1795,X286,Contato com outras plantas venenosas especificadas - áreas industriais e em construção
10427,1795,X287,Contato com outras plantas venenosas especificadas - fazenda
10428,1795,X288,Contato com outras plantas venenosas especificadas - outros locais especificados
10429,1795,X289,Contato com outras plantas venenosas especificadas - local não especificado
10430,1796,X290,"Contato com animais ou plantas venenosos, sem especificação - residência"
10431,1796,X291,"Contato com animais ou plantas venenosos, sem especificação - habitação coletiva"
10432,1796,X292,"Contato com animais ou plantas venenosos, sem especificação - escolas, outras instituições e áreas de administração pública"
10433,1796,X293,"Contato com animais ou plantas venenosos, sem especificação - área para a prática de esportes e atletismo"
10434,1796,X294,"Contato com animais ou plantas venenosos, sem especificação - rua e estrada"
10435,1796,X295,"Contato com animais ou plantas venenosos, sem especificação - áreas de comércio e de serviços"
10436,1796,X296,"Contato com animais ou plantas venenosos, sem especificação - áreas industriais e em construção"
10437,1796,X297,"Contato com animais ou plantas venenosos, sem especificação - fazenda"
10438,1796,X298,"Contato com animais ou plantas venenosos, sem especificação - outros locais especificados"
10439,1796,X299,"Contato com animais ou plantas venenosos, sem especificação - local não especificado"
10440,1797,X300,Exposição a calor natural excessivo - residência
10441,1797,X301,Exposição a calor natural excessivo - habitação coletiva
10442,1797,X302,"Exposição a calor natural excessivo - escolas, outras instituições e áreas de administração pública"
10443,1797,X303,Exposição a calor natural excessivo - área para a prática de esportes e atletismo
10444,1797,X304,Exposição a calor natural excessivo - rua e estrada
10445,1797,X305,Exposição a calor natural excessivo - áreas de comércio e de serviços
10446,1797,X306,Exposição a calor natural excessivo - áreas industriais e em construção
10447,1797,X307,Exposição a calor natural excessivo - fazenda
10448,1797,X308,Exposição a calor natural excessivo - outros locais especificados
10449,1797,X309,Exposição a calor natural excessivo - local não especificado
10450,1798,X310,Exposição a frio natural excessivo - residência
10451,1798,X311,Exposição a frio natural excessivo - habitação coletiva
10452,1798,X312,"Exposição a frio natural excessivo - escolas, outras instituições e áreas de administração pública"
10453,1798,X313,Exposição a frio natural excessivo - área para a prática de esportes e atletismo
10454,1798,X314,Exposição a frio natural excessivo - rua e estrada
10455,1798,X315,Exposição a frio natural excessivo - áreas de comércio e de serviços
10456,1798,X316,Exposição a frio natural excessivo - áreas industriais e em construção
10457,1798,X317,Exposição a frio natural excessivo - fazenda
10458,1798,X318,Exposição a frio natural excessivo - outros locais especificados
10459,1798,X319,Exposição a frio natural excessivo - local não especificado
10460,1799,X320,Exposição à luz solar - residência
10461,1799,X321,Exposição à luz solar - habitação coletiva
10462,1799,X322,"Exposição à luz solar - escolas, outras instituições e áreas de administração pública"
10463,1799,X323,Exposição à luz solar - área para a prática de esportes e atletismo
10464,1799,X324,Exposição à luz solar - rua e estrada
10465,1799,X325,Exposição à luz solar - áreas de comércio e de serviços
10466,1799,X326,Exposição à luz solar - áreas industriais e em construção
10467,1799,X327,Exposição à luz solar - fazenda
10468,1799,X328,Exposição à luz solar - outros locais especificados
10469,1799,X329,Exposição à luz solar - local não especificado
10470,1800,X330,Vítima de raio - residência
10471,1800,X331,Vítima de raio - habitação coletiva
10472,1800,X332,"Vítima de raio - escolas, outras instituições e áreas de administração pública"
10473,1800,X333,Vítima de raio - área para a prática de esportes e atletismo
10474,1800,X334,Vítima de raio - rua e estrada
10475,1800,X335,Vítima de raio - áreas de comércio e de serviços
10476,1800,X336,Vítima de raio - áreas industriais e em construção
10477,1800,X337,Vítima de raio - fazenda
10478,1800,X338,Vítima de raio - outros locais especificados
10479,1800,X339,Vítima de raio - local não especificado
10480,1801,X340,Vítima de terremoto - residência
10481,1801,X341,Vítima de terremoto - habitação coletiva
10482,1801,X342,"Vítima de terremoto - escolas, outras instituições e áreas de administração pública"
10483,1801,X343,Vítima de terremoto - área para a prática de esportes e atletismo
10484,1801,X344,Vítima de terremoto - rua e estrada
10485,1801,X345,Vítima de terremoto - áreas de comércio e de serviços
10486,1801,X346,Vítima de terremoto - áreas industriais e em construção
10487,1801,X347,Vítima de terremoto - fazenda
10488,1801,X348,Vítima de terremoto - outros locais especificados
10489,1801,X349,Vítima de terremoto - local não especificado
10490,1802,X350,Vítima de erupção vulcânica - residência
10491,1802,X351,Vítima de erupção vulcânica - habitação coletiva
10492,1802,X352,"Vítima de erupção vulcânica - escolas, outras instituições e áreas de administração pública"
10493,1802,X353,Vítima de erupção vulcânica - área para a prática de esportes e atletismo
10494,1802,X354,Vítima de erupção vulcânica - rua e estrada
10495,1802,X355,Vítima de erupção vulcânica - áreas de comércio e de serviços
10496,1802,X356,Vítima de erupção vulcânica - áreas industriais e em construção
10497,1802,X357,Vítima de erupção vulcânica - fazenda
10498,1802,X358,Vítima de erupção vulcânica - outros locais especificados
10499,1802,X359,Vítima de erupção vulcânica - local não especificado
10500,1803,X360,"Vítima de avalanche, desabamento de terra e outros movimentos da superfície terrestre - residência"
10501,1803,X361,"Vítima de avalanche, desabamento de terra e outros movimentos da superfície terrestre - habitação coletiva"
10502,1803,X362,"Vítima de avalanche, desabamento de terra e outros movimentos da superfície terrestre - escolas, outras instituições e áreas de administração pública"
10503,1803,X363,"Vítima de avalanche, desabamento de terra e outros movimentos da superfície terrestre - área para a prática de esportes e atletismo"
10504,1803,X364,"Vítima de avalanche, desabamento de terra e outros movimentos da superfície terrestre - rua e estrada"
10505,1803,X365,"Vítima de avalanche, desabamento de terra e outros movimentos da superfície terrestre - áreas de comércio e de serviços"
10506,1803,X366,"Vítima de avalanche, desabamento de terra e outros movimentos da superfície terrestre - áreas industriais e em construção"
10507,1803,X367,"Vítima de avalanche, desabamento de terra e outros movimentos da superfície terrestre - fazenda"
10508,1803,X368,"Vítima de avalanche, desabamento de terra e outros movimentos da superfície terrestre - outros locais especificados"
10509,1803,X369,"Vítima de avalanche, desabamento de terra e outros movimentos da superfície terrestre - local não especificado"
10510,1804,X370,Vítima de tempestade cataclísmica - residência
10511,1804,X371,Vítima de tempestade cataclísmica - habitação coletiva
10512,1804,X372,"Vítima de tempestade cataclísmica - escolas, outras instituições e áreas de administração pública"
10513,1804,X373,Vítima de tempestade cataclísmica - área para a prática de esportes e atletismo
10514,1804,X374,Vítima de tempestade cataclísmica - rua e estrada
10515,1804,X375,Vítima de tempestade cataclísmica - áreas de comércio e de serviços
10516,1804,X376,Vítima de tempestade cataclísmica - áreas industriais e em construção
10517,1804,X377,Vítima de tempestade cataclísmica - fazenda
10518,1804,X378,Vítima de tempestade cataclísmica - outros locais especificados
10519,1804,X379,Vítima de tempestade cataclísmica - local não especificado
10520,1805,X380,Vítima de inundação - residência
10521,1805,X381,Vítima de inundação - habitação coletiva
10522,1805,X382,"Vítima de inundação - escolas, outras instituições e áreas de administração pública"
10523,1805,X383,Vítima de inundação - área para a prática de esportes e atletismo
10524,1805,X384,Vítima de inundação - rua e estrada
10525,1805,X385,Vítima de inundação - áreas de comércio e de serviços
10526,1805,X386,Vítima de inundação - áreas industriais e em construção
10527,1805,X387,Vítima de inundação - fazenda
10528,1805,X388,Vítima de inundação - outros locais especificados
10529,1805,X389,Vítima de inundação - local não especificado
10530,1806,X390,Exposição a outras forças da natureza e às não especificadas - residência
10531,1806,X391,Exposição a outras forças da natureza e às não especificadas - habitação coletiva
10532,1806,X392,"Exposição a outras forças da natureza e às não especificadas - escolas, outras instituições e áreas de administração pública"
10533,1806,X393,Exposição a outras forças da natureza e às não especificadas - área para a prática de esportes e atletismo
10534,1806,X394,Exposição a outras forças da natureza e às não especificadas - rua e estrada
10535,1806,X395,Exposição a outras forças da natureza e às não especificadas - áreas de comércio e de serviços
10536,1806,X396,Exposição a outras forças da natureza e às não especificadas - áreas industriais e em construção
10537,1806,X397,Exposição a outras forças da natureza e às não especificadas - fazenda
10538,1806,X398,Exposição a outras forças da natureza e às não especificadas - outros locais especificados
10539,1806,X399,Exposição a outras forças da natureza e às não especificadas - local não especificado
10540,1807,X400,"Envenenamento [intoxicação] acidental por e exposição a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos - residência"
10541,1807,X401,"Envenenamento [intoxicação] acidental por e exposição a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos - habitação coletiva"
10542,1807,X402,"Envenenamento [intoxicação] acidental por e exposição a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos - escolas, outras instituições e áreas de administração pública"
10543,1807,X403,"Envenenamento [intoxicação] acidental por e exposição a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos - área para a prática de esportes e atletismo"
10544,1807,X404,"Envenenamento [intoxicação] acidental por e exposição a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos - rua e estrada"
10545,1807,X405,"Envenenamento [intoxicação] acidental por e exposição a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos - áreas de comércio e de serviços"
10546,1807,X406,"Envenenamento [intoxicação] acidental por e exposição a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos - áreas industriais e em construção"
10547,1807,X407,"Envenenamento [intoxicação] acidental por e exposição a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos - fazenda"
10548,1807,X408,"Envenenamento [intoxicação] acidental por e exposição a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos - outros locais especificados"
10549,1807,X409,"Envenenamento [intoxicação] acidental por e exposição a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos - local não especificado"
10550,1808,X410,"Envenenamento [intoxicação] acidental por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificadas em outra parte - residência"
10551,1808,X411,"Envenenamento [intoxicação] acidental por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificadas em outra parte - habitação coletiva"
10552,1808,X412,"Envenenamento [intoxicação] acidental por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificadas em outra parte - escolas, outras instituições e áreas de administração pública"
10553,1808,X413,"Envenenamento [intoxicação] acidental por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificadas em outra parte - área para a prática de esportes e atletismo"
10554,1808,X414,"Envenenamento [intoxicação] acidental por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificadas em outra parte - rua e estrada"
10555,1808,X415,"Envenenamento [intoxicação] acidental por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificadas em outra parte - áreas de comércio e de serviços"
10556,1808,X416,"Envenenamento [intoxicação] acidental por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificadas em outra parte - áreas industriais e em construção"
10557,1808,X417,"Envenenamento [intoxicação] acidental por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificadas em outra parte - fazenda"
10558,1808,X418,"Envenenamento [intoxicação] acidental por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificadas em outra parte - outros locais especificados"
10559,1808,X419,"Envenenamento [intoxicação] acidental por e exposição a anticonvulsivantes [antiepilépticos], sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificadas em outra parte - local não especificado"
10560,1809,X420,Envenenamento [intoxicação] acidental por e exposição a narcóticos e psicodislépticos [alucinógenos] não classificados em outra parte - residência
10561,1809,X421,Envenenamento [intoxicação] acidental por e exposição a narcóticos e psicodislépticos [alucinógenos] não classificados em outra parte - habitação coletiva
10562,1809,X422,"Envenenamento [intoxicação] acidental por e exposição a narcóticos e psicodislépticos [alucinógenos] não classificados em outra parte - escolas, outras instituições e áreas de administração pública"
